geometry
POINT (-124.1343998117723 42.0078903726791)
POINT (-123.893885805232 42.02940497118811)
POINT (-123.8233347112317 42.00887368367361)
POINT (-123.6307876456636 42.02499923271149)
POINT (-123.549281275798 42.03955975928383)
POINT (-123.2490216882069 42.01408712210767)
POINT (-123.1592202643948 42.01968839923592)
POINT (-123.1086872246379 42.01431134274979)
POINT (-123.0535911383774 42.01059885204186)
POINT (-122.9608149967269 42.0111420511867)
POINT (-122.8842017500974 42.02751425985054)
POINT (-122.8304999923339 42.02513728090753)
POINT (-122.665277298928 42.0099697952126)
POINT (-122.5818879461912 42.02173208783877)
POINT (-122.342035881963 42.02028106440145)
POINT (-122.2837691409158 42.01592060000193)
POINT (-122.1908385079362 42.03372873222472)
POINT (-122.1328880877434 42.03475786441862)
POINT (-122.0113509059374 42.03866366293981)
POINT (-121.8949681837616 42.03405675128066)
POINT (-121.6298699500085 42.02667474798528)
POINT (-121.5145146690523 42.03503737846987)
POINT (-121.2997175267558 42.03129960909395)
POINT (-121.1903499729427 42.00979417096104)
POINT (-121.1103661637539 42.03121061621798)
POINT (-120.8870069078719 42.02598127887379)
POINT (-120.8357603102698 42.03975068958516)
POINT (-120.6707081960886 42.01094256437818)
POINT (-120.5694386939223 42.03014077321659)
POINT (-120.2538028441235 42.01907376009837)
POINT (-120.1245768816534 42.02150973399687)
POINT (-119.9881044958314 42.02880785554109)
POINT (-119.9042083305982 42.03074029920965)
POINT (-119.7946370436097 42.03212181770382)
POINT (-119.7141438795143 42.01087302481962)
POINT (-119.6282609408743 42.02316651733388)
POINT (-119.386313935443 42.01781320111549)
POINT (-119.0861795736389 42.03890555960258)
POINT (-118.9334154630911 42.02036862508404)
POINT (-118.8549779149786 42.03795045078839)
POINT (-118.772274947868 42.01163698743268)
POINT (-118.6477608001985 42.03434906603678)
POINT (-118.5233509208314 42.02756931019716)
POINT (-118.4505010303438 42.02383451679646)
POINT (-118.3793954619992 42.01724818442333)
POINT (-118.3218522009253 42.03019597934447)
POINT (-118.121766115721 42.0173839436674)
POINT (-117.9519779869835 42.03685550245041)
POINT (-117.9046256270782 42.01004351897983)
POINT (-117.745622999308 42.0206230808027)
POINT (-117.5713854298869 42.03043020776327)
POINT (-117.4826852387876 42.02064438702034)
POINT (-117.3706321984038 42.02914295795982)
POINT (-117.3057462524574 42.0167837468006)
POINT (-117.1976770347212 42.01952806444039)
POINT (-117.1219079217496 42.02903789242666)
POINT (-124.1896924695138 42.04578028571717)
POINT (-124.048067836174 42.04579032888682)
POINT (-123.9852971086195 42.04551447146358)
POINT (-123.922038539551 42.0727135211964)
POINT (-123.8077520286945 42.06652423907432)
POINT (-123.7551576741175 42.04566029735176)
POINT (-123.6947098638667 42.04549751516015)
POINT (-123.4570615202941 42.06131381426017)
POINT (-123.3128050079243 42.07490444050299)
POINT (-123.2574199076885 42.06455226698763)
POINT (-123.1996217283645 42.056277888493)
POINT (-123.0809613567839 42.07423930593175)
POINT (-123.0253633665565 42.0547721436353)
POINT (-122.9523239758766 42.07053987430275)
POINT (-122.6780064894957 42.06219967722742)
POINT (-122.5940952000703 42.07159290351343)
POINT (-121.8233279524532 42.05594005037799)
