geometry
POINT (-124.244272513047 42.09382060021827)
POINT (-123.953324229537 42.07734411721151)
POINT (-123.7744331799947 42.05280836198253)
POINT (-122.9747118328211 42.09626224701667)
POINT (-122.8300619708308 42.01387861196112)
POINT (-122.4559165966662 42.06557328564533)
POINT (-122.2893090281347 42.07144898426576)
POINT (-122.0829797880985 42.09763293115456)
POINT (-121.8413578159071 42.035309652012)
POINT (-121.6781911268877 42.03174027157988)
POINT (-121.0315032958062 42.03022445372807)
POINT (-120.5029277172518 42.11303715775956)
POINT (-120.208545725657 42.02812770468174)
POINT (-119.903918831591 42.01405630844698)
POINT (-119.6990575252053 42.08568295561533)
POINT (-119.1361575442564 42.02962947799453)
POINT (-118.9760501642086 42.02606937108481)
POINT (-118.4882182942979 42.05376551289416)
POINT (-118.0759322361935 42.08624158865863)
POINT (-117.9203027661385 42.0524190954106)
POINT (-117.7583774882225 42.01113008343137)
POINT (-117.4256979827387 42.05269922162245)
POINT (-123.6093091455673 42.12469476155433)
POINT (-123.4490570668439 42.15689122068528)
POINT (-123.1617665779814 42.15699469552924)
POINT (-122.7037221591724 42.1463741004686)
POINT (-121.598584089163 42.19238259922081)
POINT (-121.4299378555245 42.19957770152605)
POINT (-121.1941356031622 42.16541542378062)
POINT (-120.8808614508878 42.18121992969377)
POINT (-120.6998161326437 42.19061666182)
POINT (-119.3135725456486 42.12506803001011)
POINT (-119.0136930843915 42.21582238615196)
POINT (-118.7023479728065 42.13727807572077)
POINT (-118.2289973540974 42.12457995557475)
POINT (-117.9670367098836 42.21927281376465)
POINT (-117.6534167218062 42.13250193600825)
POINT (-117.0643443527792 42.16242293561924)
POINT (-124.1887631765479 42.2556336193768)
POINT (-123.7345134001306 42.27554120364063)
POINT (-123.5642076856585 42.33450338102242)
POINT (-122.7899910071897 42.29837624912957)
POINT (-122.4976852659257 42.32313973422843)
POINT (-122.3261424575272 42.23958808047468)
POINT (-121.8537993663707 42.28177957044414)
POINT (-121.1007017477706 42.32111417567205)
POINT (-120.4915108830377 42.27395150055677)
POINT (-120.2631892989623 42.29900806037938)
POINT (-120.0897758439174 42.22974038118581)
POINT (-119.7497413644007 42.27876670780607)
POINT (-119.4476169798694 42.24721297914648)
POINT (-118.8523255596023 42.24080272048434)
POINT (-118.4384639932797 42.24306580511966)
POINT (-118.231803681431 42.3234547298995)
POINT (-117.4458822483843 42.32325450947474)
POINT (-117.2616369548096 42.30770059157504)
POINT (-124.1186059140842 42.4459833805346)
POINT (-123.2384002437135 42.39173846749378)
POINT (-123.0410365613903 42.44162362402758)
POINT (-122.2596561259874 42.41874216781603)
POINT (-121.596870912322 42.44473570274095)
POINT (-121.3068034545097 42.39210264593789)
POINT (-120.8845084716477 42.43429271634201)
POINT (-120.697561085858 42.39418351872069)
POINT (-120.4496403776898 42.42784610778748)
POINT (-120.0050252105306 42.37995635921819)
POINT (-119.7530314237889 42.44504635348825)
POINT (-119.3682746011469 42.38517469066759)
POINT (-119.0585349649818 42.41411618407938)
POINT (-118.5757475506223 42.38041355123844)
POINT (-117.7301965122502 42.42274460794248)
POINT (-117.0675403466951 42.43158366420354)
POINT (-123.9867165129693 42.55736869474265)
POINT (-123.8095218391279 42.51890741612011)
POINT (-123.5409566668545 42.55096386779661)
POINT (-122.6216817463048 42.52476247708378)
POINT (-122.4058027492414 42.52636153481551)
POINT (-120.7569919367538 42.54535545045791)
POINT (-120.2417668526327 42.47879934603938)
POINT (-119.9059126481325 42.53595295413275)
POINT (-119.6089382913048 42.5555003209377)
POINT (-118.8833304579918 42.51785347877622)
POINT (-118.6194369905779 42.541149658594)
POINT (-118.3901881347324 42.45191901649014)
POINT (-118.2323963982561 42.51758019337062)
POINT (-117.5063960073653 42.49836512380189)
POINT (-124.3354100010893 42.58419919036388)
POINT (-123.2349091753075 42.60802126414173)
POINT (-122.9300685109798 42.56315263288779)
POINT (-121.9983294776628 42.57825327040222)
POINT (-121.7615850086572 42.65931602040195)
POINT (-121.4400698614871 42.6370816101871)
POINT (-121.2412381129009 42.62990508652936)
POINT (-121.0372828589109 42.62210747653351)
POINT (-120.0897763214703 42.62549664131109)
POINT (-119.439907045745 42.56837241999223)
POINT (-119.1611481810785 42.59664507827215)
POINT (-118.4318679507432 42.65264344821454)
POINT (-117.9581014827161 42.59363513250672)
POINT (-117.7259989989344 42.62599197837979)
POINT (-117.2734155776204 42.58215479487383)
POINT (-124.1324533615078 42.68282760729388)
POINT (-123.8713145000827 42.69694899959892)
POINT (-123.5849623246982 42.76977001522368)
POINT (-123.3448520294537 42.75503880804748)
POINT (-123.0878086847274 42.67817289164009)
POINT (-122.7661293232625 42.7738937320954)
POINT (-122.5390392134229 42.67083376453754)
POINT (-122.401242464378 42.74970001934889)
POINT (-121.9159797189185 42.76230498852647)
POINT (-120.8457625086156 42.68743529689987)
POINT (-120.5886049459538 42.76475449903749)
POINT (-120.4074821956193 42.70432381392039)
POINT (-119.8715093301771 42.74736384429096)
POINT (-119.7017822642261 42.72690237828925)
POINT (-119.3766889091955 42.72568187058616)
POINT (-118.9172226917178 42.67508354651248)
